alert_id,duration,src_bytes,dst_bytes,pkt_count,src_ttl,dst_ttl,src_load,dst_load,state_ttl_count,label,src_ip,dst_ip
UNSW-000254,0.013642,132,164,4,31,29,38704.00391,48086.78906,0,0,59.166.0.3,149.171.126.5
UNSW-000255,0.08608,1540,1644,34,31,29,134200.75,144330.8594,0,0,59.166.0.4,149.171.126.6
UNSW-000256,0.03954,1540,1644,34,31,29,292159.8438,314213.4375,0,0,59.166.0.7,149.171.126.5
UNSW-000257,0.060162,1540,1644,34,31,29,192014.8906,206509.0938,0,0,59.166.0.9,149.171.126.0
UNSW-000258,14.197116,1052,824,18,31,29,518.978638,418.113098,0,0,59.166.0.0,149.171.126.1
UNSW-000259,23.899174,1052,824,18,31,29,308.295166,248.376785,0,0,59.166.0.2,149.171.126.7
UNSW-000260,28.12635,1052,824,18,31,29,261.960754,211.047638,0,0,59.166.0.2,149.171.126.8
UNSW-000261,28.680214,1052,824,18,31,29,256.901855,206.971954,0,0,59.166.0.6,149.171.126.9
UNSW-000262,2.966982,1052,824,18,31,29,2483.331543,2000.686279,0,0,59.166.0.0,149.171.126.0
UNSW-000263,2.809813,1052,824,18,31,29,2622.238525,2112.596191,0,0,59.166.0.3,149.171.126.8
UNSW-000264,6.091215,1052,824,18,31,29,1209.61084,974.518188,0,0,59.166.0.8,149.171.126.7
UNSW-000265,7.64781,1052,824,18,31,29,963.413086,776.169922,0,0,59.166.0.8,149.171.126.5
UNSW-000266,12.428,1052,824,18,31,29,592.854797,477.631134,0,0,59.166.0.1,149.171.126.2
UNSW-000267,10.367127,1052,824,18,31,29,710.707947,572.579041,0,0,59.166.0.5,149.171.126.8
UNSW-000268,10.929884,1052,824,18,31,29,674.115112,543.098145,0,0,59.166.0.0,149.171.126.2
UNSW-000269,0.037953,1540,1644,34,31,29,304376.4688,327352.25,0,0,59.166.0.1,149.171.126.5
UNSW-000270,0.027114,1540,1644,34,31,29,426052.9688,458213.4688,0,0,59.166.0.1,149.171.126.5
UNSW-000271,0.166605,130,162,4,31,29,3121.155029,3889.439209,0,0,59.166.0.3,149.171.126.0
UNSW-000272,0.08713,1540,1644,34,31,29,132583.4844,142591.5313,0,0,59.166.0.4,149.171.126.6
UNSW-000273,0.001689,520,304,8,31,29,1847246.875,1079928.875,0,0,59.166.0.5,149.171.126.9
UNSW-000274,22.198818,1052,824,18,31,29,331.909546,267.401611,0,0,59.166.0.2,149.171.126.9
UNSW-000275,21.873175,1052,824,18,31,29,336.850952,271.38266,0,0,59.166.0.7,149.171.126.0
UNSW-000276,20.457491,1052,824,18,31,29,360.161469,290.162659,0,0,59.166.0.8,149.171.126.2
UNSW-000277,20.853247,1052,824,18,31,29,353.326263,284.655914,0,0,59.166.0.1,149.171.126.5
UNSW-000278,27.442144,1052,824,18,31,29,268.492126,216.309631,0,0,59.166.0.2,149.171.126.0
UNSW-000279,26.605263,1052,824,18,31,29,276.937683,223.113754,0,0,59.166.0.7,149.171.126.4
UNSW-000280,0.05101,1540,1644,34,31,29,226465.3906,243560.0781,0,0,59.166.0.2,149.171.126.0
UNSW-000281,2.252992,1052,824,18,31,29,3270.318115,2634.71875,0,0,59.166.0.7,149.171.126.6
UNSW-000282,10.782184,1052,824,18,31,29,683.349548,550.537842,0,0,59.166.0.4,149.171.126.5
UNSW-000283,9.960735,1052,824,18,31,29,739.704407,595.939941,0,0,59.166.0.9,149.171.126.1
UNSW-000284,16.696325,1034,824,18,31,29,433.628357,355.527344,0,0,59.166.0.4,149.171.126.9
UNSW-000285,26.564104,1052,824,18,31,29,277.366791,223.459442,0,0,59.166.0.3,149.171.126.8
UNSW-000286,22.006037,1052,824,18,31,29,334.81723,269.744171,0,0,59.166.0.6,149.171.126.0
UNSW-000287,23.296978,1052,824,18,31,29,316.264191,254.796997,0,0,59.166.0.2,149.171.126.5
UNSW-000288,0.00113,146,178,4,31,29,516814.1563,630088.5,0,0,59.166.0.0,149.171.126.6
UNSW-000289,0.076966,1540,1644,34,31,29,150092.25,161421.9219,0,0,59.166.0.4,149.171.126.6
UNSW-000290,0.004543,568,304,8,31,29,750165.125,401496.8125,0,0,59.166.0.5,149.171.126.9
UNSW-000291,1.542397,1052,824,18,31,29,4776.97998,3848.555176,0,0,59.166.0.7,149.171.126.5
UNSW-000292,3.369798,1034,824,18,31,29,2148.496826,1761.529907,0,0,59.166.0.8,149.171.126.6
UNSW-000293,16.867229,1052,824,18,31,29,436.823364,351.925018,0,0,59.166.0.5,149.171.126.4
UNSW-000294,6.700934,1052,824,18,31,29,1099.548218,885.84668,0,0,59.166.0.2,149.171.126.7
UNSW-000295,15.715037,1052,824,18,31,29,468.850311,377.727386,0,0,59.166.0.3,149.171.126.3
UNSW-000296,11.88349,1052,824,18,31,29,620.019897,499.516571,0,0,59.166.0.5,149.171.126.0
UNSW-000297,12.394734,1052,824,18,31,29,594.445984,478.913055,0,0,59.166.0.9,149.171.126.1
UNSW-000298,11.651845,1052,824,18,31,29,632.346191,509.447205,0,0,59.166.0.6,149.171.126.5
UNSW-000299,14.255907,1052,824,18,31,29,516.838379,416.388794,0,0,59.166.0.0,149.171.126.0
UNSW-000300,0.05101,1540,1644,34,31,29,226465.3906,243560.0781,0,0,59.166.0.2,149.171.126.0
UNSW-000301,0.174755,1052,824,18,31,29,42161.88281,33967.55469,0,0,59.166.0.4,149.171.126.6
UNSW-000302,0.039511,1540,1644,34,31,29,292374.2813,314444.0938,0,0,59.166.0.7,149.171.126.5
UNSW-000303,0.044479,1540,1644,34,31,29,259718.0625,279322.8125,0,0,59.166.0.7,149.171.126.5
UNSW-000304,0.060936,1540,1644,34,31,29,189575.9531,203886.0469,0,0,59.166.0.9,149.171.126.0
UNSW-000305,0.060468,1540,1644,34,31,29,191043.2031,205464.0469,0,0,59.166.0.9,149.171.126.0
UNSW-000306,23.02706,1052,824,18,31,29,319.971375,257.783661,0,0,59.166.0.3,149.171.126.7
UNSW-000307,25.474094,1052,824,18,31,29,289.235016,233.021042,0,0,59.166.0.2,149.171.126.3
UNSW-000308,25.376249,1052,824,18,31,29,290.35025,233.919525,0,0,59.166.0.3,149.171.126.4
UNSW-000309,29.268066,1052,824,18,31,29,251.741943,202.814896,0,0,59.166.0.5,149.171.126.2
UNSW-000310,26.991116,1052,824,18,31,29,272.978699,219.924225,0,0,59.166.0.3,149.171.126.8
UNSW-000311,2.012737,1052,824,18,31,29,3660.686768,2949.217773,0,0,59.166.0.8,149.171.126.1
UNSW-000312,9.113057,1052,824,18,31,29,808.510254,651.373047,0,0,59.166.0.0,149.171.126.8
UNSW-000313,11.38493,1052,824,18,31,29,647.171326,521.390991,0,0,59.166.0.7,149.171.126.3
UNSW-000314,13.468127,1052,824,18,31,29,547.069397,440.744263,0,0,59.166.0.5,149.171.126.9
UNSW-000315,16.012999,1052,824,18,31,29,460.12619,370.698853,0,0,59.166.0.3,149.171.126.4
UNSW-000316,0.141118,1540,1644,34,31,29,81860.57031,88039.79688,0,0,59.166.0.1,149.171.126.5
UNSW-000317,0.047284,1540,1644,34,31,29,244310.9688,262752.7188,0,0,59.166.0.9,149.171.126.0
UNSW-000318,24.033424,1052,824,18,31,29,306.573029,246.989349,0,0,59.166.0.1,149.171.126.4
UNSW-000319,27.092768,1052,824,18,31,29,271.954498,219.09906,0,0,59.166.0.1,149.171.126.0
UNSW-000320,28.78933,1052,824,18,31,29,255.928162,206.1875,0,0,59.166.0.0,149.171.126.5
UNSW-000321,1.75201,1052,824,18,31,29,4205.455566,3388.108643,0,0,59.166.0.0,149.171.126.2
UNSW-000322,5.042323,1052,824,18,31,29,1461.231201,1177.235107,0,0,59.166.0.5,149.171.126.6
UNSW-000323,0.015244,320,1826,14,31,29,140120.7031,838625.0625,0,0,59.166.0.0,149.171.126.3
UNSW-000324,0.039414,1540,1644,34,31,29,293093.8125,315217.9375,0,0,59.166.0.1,149.171.126.5
UNSW-000325,0.098104,1540,1644,34,31,29,117752.5859,126641.1172,0,0,59.166.0.2,149.171.126.0
UNSW-000326,0.086391,1540,1644,34,31,29,133717.625,143811.2656,0,0,59.166.0.4,149.171.126.6
UNSW-000327,0.031747,1540,1644,34,31,29,363876.9063,391344.0938,0,0,59.166.0.7,149.171.126.5
UNSW-000328,0.001195,146,178,4,31,29,488702.9063,595815.875,0,0,59.166.0.7,149.171.126.3
UNSW-000329,19.05183,1052,824,18,31,29,386.734497,311.571106,0,0,59.166.0.4,149.171.126.0
UNSW-000330,20.291468,1052,824,18,31,29,363.108276,292.536743,0,0,59.166.0.3,149.171.126.2
UNSW-000331,20.933847,1052,824,18,31,29,351.965881,283.559906,0,0,59.166.0.3,149.171.126.8
UNSW-000332,21.034044,1052,824,18,31,29,350.289276,282.209167,0,0,59.166.0.7,149.171.126.3
UNSW-000333,26.464136,1052,824,18,31,29,278.41452,224.303558,0,0,59.166.0.0,149.171.126.5
UNSW-000334,26.295465,1052,824,18,31,29,280.200409,225.74234,0,0,59.166.0.4,149.171.126.1
UNSW-000335,28.563492,1052,824,18,31,29,257.95166,207.817734,0,0,59.166.0.1,149.171.126.5
UNSW-000336,28.305147,1052,824,18,31,29,260.306,209.714508,0,0,59.166.0.7,149.171.126.3
UNSW-000337,27.092768,1052,824,18,31,29,271.954498,219.09906,0,0,59.166.0.1,149.171.126.0
UNSW-000338,0.051073,1540,1644,34,31,29,226186.0469,243259.6563,0,0,59.166.0.2,149.171.126.0
UNSW-000339,0.028475,1540,1644,34,31,29,405689.2188,436312.5625,0,0,59.166.0.2,149.171.126.0
UNSW-000340,0.019337,320,1826,14,31,29,110461.8047,661116.0,0,0,59.166.0.3,149.171.126.7
UNSW-000341,0.001115,132,164,4,31,29,473542.5938,588340.8125,0,0,59.166.0.4,149.171.126.4
UNSW-000342,3.575787,1052,824,18,31,29,2060.525391,1660.054077,0,0,59.166.0.9,149.171.126.7
UNSW-000343,7.790827,1052,824,18,31,29,945.7276,761.921692,0,0,59.166.0.2,149.171.126.2
UNSW-000344,7.260025,1052,824,18,31,29,1014.872559,817.628052,0,0,59.166.0.6,149.171.126.6
UNSW-000345,11.131927,1052,824,18,31,29,661.880066,533.241028,0,0,59.166.0.1,149.171.126.6
UNSW-000346,14.398533,1052,824,18,31,29,511.718811,412.264221,0,0,59.166.0.4,149.171.126.9
UNSW-000347,20.481709,1052,824,18,31,29,359.735626,289.81958,0,0,59.166.0.6,149.171.126.2
UNSW-000348,20.632902,1052,824,18,31,29,357.099548,287.695831,0,0,59.166.0.8,149.171.126.8
UNSW-000349,26.93326,1052,824,18,31,29,273.565094,220.396637,0,0,59.166.0.7,149.171.126.4
UNSW-000350,0.10101,1540,1644,34,31,29,114364.9141,122997.7188,0,0,59.166.0.2,149.171.126.0
UNSW-000351,0.011614,1052,824,18,31,29,634406.75,511107.25,0,0,59.166.0.3,149.171.126.0
UNSW-000352,0.287141,320,1826,14,31,29,7438.854004,44521.68359,0,0,59.166.0.3,149.171.126.1
UNSW-000353,0.087352,1540,1644,34,31,29,132246.5469,142229.1406,0,0,59.166.0.4,149.171.126.6
UNSW-000354,0.039965,1540,1644,34,31,29,289052.9063,310872.0,0,0,59.166.0.7,149.171.126.5
UNSW-000355,0.060673,1540,1644,34,31,29,190397.7031,204769.8438,0,0,59.166.0.9,149.171.126.0
UNSW-000356,2.93372,1052,824,18,31,29,2511.487061,2023.369629,0,0,59.166.0.9,149.171.126.0
UNSW-000357,15.562955,1052,824,18,31,29,473.431946,381.418579,0,0,59.166.0.6,149.171.126.8
UNSW-000358,16.445951,1034,824,18,31,29,440.229919,360.93988,0,0,59.166.0.0,149.171.126.2
UNSW-000359,16.554028,1052,824,18,31,29,445.088074,358.583435,0,0,59.166.0.3,149.171.126.5
UNSW-000360,24.73114,1052,824,18,31,29,297.923981,240.021286,0,0,59.166.0.5,149.171.126.6
UNSW-000361,23.828184,1052,824,18,31,29,309.213654,249.11676,0,0,59.166.0.6,149.171.126.9
UNSW-000362,25.450432,1052,824,18,31,29,289.503937,233.237686,0,0,59.166.0.1,149.171.126.2
UNSW-000363,24.954138,1052,824,18,31,29,295.261658,237.876389,0,0,59.166.0.8,149.171.126.0
UNSW-000364,28.791166,1052,824,18,31,29,255.911835,206.174347,0,0,59.166.0.4,149.171.126.7
UNSW-000365,0.187885,842,5084,20,62,252,32275.0625,194842.5938,1,1,175.45.176.1,149.171.126.12
UNSW-000366,14.31095,1052,824,18,31,29,514.850525,414.787262,0,0,59.166.0.6,149.171.126.2
UNSW-000367,1.125098,1540,1644,34,31,29,10267.54981,11042.59375,0,0,59.166.0.0,149.171.126.2
UNSW-000368,0.664413,1540,1644,34,31,29,17386.77734,18699.21289,0,0,59.166.0.0,149.171.126.0
UNSW-000369,0.222928,1540,1644,34,31,29,51819.42188,55730.99609,0,0,59.166.0.2,149.171.126.1
UNSW-000370,0.313031,1540,1644,34,31,29,36903.69531,39689.36328,0,0,59.166.0.2,149.171.126.8
UNSW-000371,0.648347,1540,1644,34,31,29,17817.61914,19162.57813,0,0,59.166.0.4,149.171.126.9
UNSW-000372,0.700356,1540,1644,34,31,29,16494.46875,17739.54883,0,0,59.166.0.6,149.171.126.7
UNSW-000373,0.206084,1540,1644,34,31,29,56054.8125,60286.09766,0,0,59.166.0.7,149.171.126.8
UNSW-000374,1.809801,1052,824,18,31,29,4071.165771,3279.918701,0,0,59.166.0.9,149.171.126.6
UNSW-000375,9.713099,1052,824,18,31,29,758.563293,611.133484,0,0,59.166.0.5,149.171.126.8
UNSW-000376,0.425799,1540,1644,34,31,29,27130.17188,29178.08594,0,0,59.166.0.0,149.171.126.2
UNSW-000377,0.380603,1540,1644,34,31,29,30351.83789,32642.93945,0,0,59.166.0.3,149.171.126.2
UNSW-000378,0.413293,1540,1644,34,31,29,27951.11523,30060.99805,0,0,59.166.0.5,149.171.126.5
UNSW-000379,0.153595,1540,1644,34,31,29,75210.78125,80888.04688,0,0,59.166.0.7,149.171.126.9
UNSW-000380,13.951939,1052,824,18,31,29,528.098633,425.460602,0,0,59.166.0.1,149.171.126.2
UNSW-000381,13.646975,1052,824,18,31,29,539.899902,434.968201,0,0,59.166.0.8,149.171.126.9
UNSW-000382,15.408968,1052,824,18,31,29,478.163116,385.230225,0,0,59.166.0.5,149.171.126.2
UNSW-000383,9.107625,1052,824,18,31,29,808.992493,651.761597,0,0,59.166.0.3,149.171.126.0
UNSW-000384,0.684183,1540,1644,34,31,29,16884.37109,18158.88477,0,0,59.166.0.0,149.171.126.0
UNSW-000385,0.334132,1540,1644,34,31,29,34573.16406,37182.91016,0,0,59.166.0.2,149.171.126.8
UNSW-000386,1.269562,1540,1644,34,31,29,9099.201172,9786.051758,0,0,59.166.0.3,149.171.126.9
UNSW-000387,1.24053,1540,1644,34,31,29,9312.148438,10015.07422,0,0,59.166.0.3,149.171.126.9
UNSW-000388,0.546086,1540,1644,34,31,29,21154.17578,22750.99414,0,0,59.166.0.6,149.171.126.2
UNSW-000389,1.082598,1540,1644,34,31,29,10670.62793,11476.09766,0,0,59.166.0.7,149.171.126.6
UNSW-000390,0.848425,1540,1644,34,31,29,13615.81836,14643.60449,0,0,59.166.0.8,149.171.126.4
UNSW-000391,0.47964,1540,1644,34,31,29,24084.73047,25902.75977,0,0,59.166.0.0,149.171.126.2
UNSW-000392,0.45361,1540,1644,34,31,29,25466.81055,27389.16602,0,0,59.166.0.0,149.171.126.2
UNSW-000393,0.63542,1540,1644,34,31,29,18180.10156,19552.42188,0,0,59.166.0.3,149.171.126.6
UNSW-000394,0.814771,1540,1644,34,31,29,14178.2168,15248.45606,0,0,59.166.0.3,149.171.126.3
UNSW-000395,0.565833,1540,1644,34,31,29,20415.91797,21957.00977,0,0,59.166.0.3,149.171.126.6
UNSW-000396,0.490453,1540,1644,34,31,29,23553.73438,25331.68359,0,0,59.166.0.7,149.171.126.8
UNSW-000397,0.754599,1540,1644,34,31,29,15308.79395,16464.375,0,0,59.166.0.0,149.171.126.0
UNSW-000398,0.753481,2198,34406,70,31,29,22508.86328,356606.2188,0,0,59.166.0.1,149.171.126.5
UNSW-000399,0.320761,1540,1644,34,31,29,36014.35547,38732.89063,0,0,59.166.0.2,149.171.126.8
UNSW-000400,0.335681,1540,1644,34,31,29,34413.625,37011.33203,0,0,59.166.0.2,149.171.126.1
UNSW-000401,1.225528,2198,34406,70,31,29,13838.93262,219249.1719,0,0,59.166.0.2,149.171.126.0
UNSW-000402,0.637823,1540,1644,34,31,29,18111.60742,19478.75781,0,0,59.166.0.3,149.171.126.9
UNSW-000403,0.549708,2198,34406,70,31,29,30852.74219,488797.6875,0,0,59.166.0.7,149.171.126.5
UNSW-000404,0.686386,1540,1644,34,31,29,16830.17969,18100.60352,0,0,59.166.0.8,149.171.126.4
UNSW-000405,0.8843,1540,1644,34,31,29,13063.44043,14049.53125,0,0,59.166.0.9,149.171.126.5
UNSW-000406,0.372,1540,1644,34,31,29,31053.76367,33397.84766,0,0,59.166.0.2,149.171.126.1
UNSW-000407,0.781375,1540,1644,34,31,29,14784.19434,15900.17578,0,0,59.166.0.6,149.171.126.7
UNSW-000408,0.746022,1540,1644,34,31,29,15484.79785,16653.66406,0,0,59.166.0.8,149.171.126.4
UNSW-000409,0.828069,320,1826,14,31,29,2579.495361,15438.32715,0,0,59.166.0.8,149.171.126.5
UNSW-000410,0.555766,2302,34406,72,31,29,32042.26367,483469.6875,0,0,59.166.0.9,149.171.126.0
UNSW-000411,9.993944,1052,824,18,31,29,737.24646,593.959717,0,0,59.166.0.7,149.171.126.7
UNSW-000412,0.311312,1540,1644,34,31,29,37107.46875,39908.51563,0,0,59.166.0.0,149.171.126.2
UNSW-000413,0.369066,1540,1644,34,31,29,31300.63477,33663.35547,0,0,59.166.0.3,149.171.126.2
UNSW-000414,0.852985,2302,34406,72,31,29,20877.27148,315006.6875,0,0,59.166.0.5,149.171.126.5
UNSW-000415,0.362594,1540,1644,34,31,29,31859.32422,34264.21875,0,0,59.166.0.5,149.171.126.5
UNSW-000416,0.055553,1052,824,18,31,29,132630.0938,106852.9141,0,0,59.166.0.6,149.171.126.3
UNSW-000417,18.952354,1052,824,18,31,29,388.764374,313.206482,0,0,59.166.0.7,149.171.126.2
UNSW-000418,1.205442,1540,1644,34,31,29,9583.207031,10306.59375,0,0,59.166.0.3,149.171.126.3
UNSW-000419,0.681727,1540,1644,34,31,29,16945.19922,18224.30469,0,0,59.166.0.4,149.171.126.9
UNSW-000420,0.9021,1540,1644,34,31,29,12805.67481,13772.30859,0,0,59.166.0.6,149.171.126.2
UNSW-000421,0.676134,1540,1644,34,31,29,17085.37109,18375.05664,0,0,59.166.0.6,149.171.126.7
UNSW-000422,1.333167,2302,34406,72,31,29,13357.66699,201547.1563,0,0,59.166.0.7,149.171.126.8
UNSW-000423,0.492168,1540,1644,34,31,29,23471.66016,25243.41211,0,0,59.166.0.7,149.171.126.8
UNSW-000424,1.08257,1540,1644,34,31,29,10670.9043,11476.39453,0,0,59.166.0.8,149.171.126.4
UNSW-000425,6.979913,1052,824,18,31,29,1055.600464,850.440369,0,0,59.166.0.0,149.171.126.1
UNSW-000426,10.814903,1052,824,18,31,29,681.282104,548.872253,0,0,59.166.0.0,149.171.126.2
UNSW-000427,0.635081,1540,1644,34,31,29,18189.80664,19562.85938,0,0,59.166.0.3,149.171.126.6
UNSW-000428,0.56303,1540,1644,34,31,29,20517.55664,22066.32031,0,0,59.166.0.3,149.171.126.6
UNSW-000429,0.000887,130,162,4,31,29,586245.75,730552.4375,0,0,59.166.0.4,149.171.126.7
UNSW-000430,0.413017,1540,1644,34,31,29,27969.79297,30081.08594,0,0,59.166.0.5,149.171.126.5
UNSW-000431,0.000891,132,164,4,31,29,592592.625,736251.4375,0,0,59.166.0.6,149.171.126.9
UNSW-000432,0.153485,1540,1644,34,31,29,75264.6875,80946.02344,0,0,59.166.0.7,149.171.126.9
UNSW-000433,1.707706,1052,824,18,31,29,4314.560059,3476.008301,0,0,59.166.0.4,149.171.126.4
UNSW-000434,0.321011,1540,1644,34,31,29,35986.30469,38702.72266,0,0,59.166.0.2,149.171.126.8
UNSW-000435,0.320812,1540,1644,34,31,29,36008.62891,38726.73438,0,0,59.166.0.2,149.171.126.8
UNSW-000436,0.681271,1540,1644,34,31,29,16956.54102,18236.50195,0,0,59.166.0.4,149.171.126.9
UNSW-000437,1.099687,1540,1644,34,31,29,10504.80762,11297.76074,0,0,59.166.0.6,149.171.126.2
UNSW-000438,0.595115,1540,1644,34,31,29,19411.375,20876.63672,0,0,59.166.0.8,149.171.126.4
UNSW-000439,27.7742,1052,824,18,31,29,265.282166,213.723526,0,0,59.166.0.5,149.171.126.3
UNSW-000440,22.784115,1052,824,18,31,29,323.383209,260.53241,0,0,59.166.0.6,149.171.126.6
UNSW-000441,0.379217,1540,1644,34,31,29,30462.76953,32762.24414,0,0,59.166.0.3,149.171.126.2
UNSW-000442,0.214048,1540,1644,34,31,29,53969.20313,58043.05469,0,0,59.166.0.5,149.171.126.5
UNSW-000443,0.154069,1540,1644,34,31,29,74979.39063,80639.1875,0,0,59.166.0.7,149.171.126.9
UNSW-000444,0.683609,1540,1644,34,31,29,16898.54883,18174.13086,0,0,59.166.0.0,149.171.126.0
UNSW-000445,0.238842,1540,1644,34,31,29,48366.70313,52017.65234,0,0,59.166.0.2,149.171.126.1
UNSW-000446,1.303814,1540,1644,34,31,29,8860.15918,9528.96582,0,0,59.166.0.3,149.171.126.9
UNSW-000447,0.646237,1540,1644,34,31,29,17875.79492,19225.14453,0,0,59.166.0.4,149.171.126.9
UNSW-000448,0.523799,1540,1644,34,31,29,22054.26172,23719.02148,0,0,59.166.0.4,149.171.126.9
UNSW-000449,0.452983,1540,1644,34,31,29,25502.06055,27427.07813,0,0,59.166.0.6,149.171.126.2
UNSW-000450,0.688261,1540,1644,34,31,29,16784.33008,18051.29297,0,0,59.166.0.6,149.171.126.7
UNSW-000451,0.700112,1540,1644,34,31,29,16500.2168,17745.73242,0,0,59.166.0.6,149.171.126.7
UNSW-000452,1.071383,2198,34406,70,31,29,15830.00684,250793.5938,0,0,59.166.0.6,149.171.126.7
UNSW-000453,0.492162,1540,1644,34,31,29,23471.94727,25243.7207,0,0,59.166.0.7,149.171.126.8
UNSW-000454,0.19074,1540,1644,34,31,29,60564.11719,65135.78516,0,0,59.166.0.7,149.171.126.8
UNSW-000455,0.453215,1540,1644,34,31,29,25489.00586,27413.03711,0,0,59.166.0.0,149.171.126.2
UNSW-000456,0.129193,320,1826,14,31,29,16533.4043,98952.73438,0,0,59.166.0.6,149.171.126.8
UNSW-000457,0.220072,1540,1644,34,31,29,52491.91016,56454.25,0,0,59.166.0.7,149.171.126.9
UNSW-000458,0.031415,1540,1644,34,31,29,367722.4063,395479.8438,0,0,59.166.0.7,149.171.126.9
UNSW-000459,27.833111,1052,824,18,31,29,264.720673,213.271164,0,0,59.166.0.8,149.171.126.0
UNSW-000460,12.497994,1052,824,18,31,29,589.534607,474.956207,0,0,59.166.0.5,149.171.126.6
UNSW-000461,0.684039,1540,1644,34,31,29,16887.92578,18162.70703,0,0,59.166.0.0,149.171.126.0
UNSW-000462,0.374235,1540,1644,34,31,29,30868.30469,33198.39063,0,0,59.166.0.2,149.171.126.1
UNSW-000463,0.258222,1540,1644,34,31,29,44736.69531,48113.63672,0,0,59.166.0.6,149.171.126.2
UNSW-000464,1.213645,1540,1644,34,31,29,9518.43457,10236.93066,0,0,59.166.0.7,149.171.126.6
UNSW-000465,0.490453,1540,1644,34,31,29,23553.73438,25331.68359,0,0,59.166.0.7,149.171.126.8
UNSW-000466,0.001353,146,178,4,31,29,431633.375,526237.9375,0,0,59.166.0.3,149.171.126.9
UNSW-000467,0.479402,1540,1644,34,31,29,24096.6875,25915.61914,0,0,59.166.0.3,149.171.126.6
UNSW-000468,0.449723,1540,1644,34,31,29,25686.92188,27625.89453,0,0,59.166.0.3,149.171.126.2
UNSW-000469,0.44894,1540,1644,34,31,29,25731.72266,27674.07617,0,0,59.166.0.3,149.171.126.2
UNSW-000470,0.435493,1540,1644,34,31,29,26526.25977,28528.58789,0,0,59.166.0.5,149.171.126.5
UNSW-000471,0.864646,2198,34406,70,31,29,19614.96289,310758.375,0,0,59.166.0.0,149.171.126.2
UNSW-000472,0.831501,424,8824,20,31,29,3569.448486,77825.52344,0,0,59.166.0.3,149.171.126.1
UNSW-000473,11.658178,3806,51808,130,31,29,2571.242188,35013.35938,0,0,59.166.0.8,149.171.126.9
UNSW-000474,1.892299,2302,34406,72,31,29,9410.774414,141994.4688,0,0,59.166.0.2,149.171.126.1
UNSW-000475,1.142613,2302,34406,72,31,29,15585.3291,235159.2188,0,0,59.166.0.3,149.171.126.6
UNSW-000476,1.471921,1540,1644,34,31,29,7848.247559,8440.670898,0,0,59.166.0.3,149.171.126.9
UNSW-000477,1.779508,1540,1644,34,31,29,6491.682129,6981.705078,0,0,59.166.0.4,149.171.126.3
UNSW-000478,2.015608,1540,1644,34,31,29,5731.272949,6163.896484,0,0,59.166.0.5,149.171.126.9
UNSW-000479,1.646047,1540,1644,34,31,29,7018.025391,7547.779785,0,0,59.166.0.5,149.171.126.1
UNSW-000480,1.215781,1540,1644,34,31,29,9501.711914,10218.94629,0,0,59.166.0.6,149.171.126.0
UNSW-000481,1.738717,1540,1644,34,31,29,6643.979492,7145.499023,0,0,59.166.0.6,149.171.126.6
UNSW-000482,1.280685,1540,1644,34,31,29,9020.172852,9701.058594,0,0,59.166.0.6,149.171.126.0
UNSW-000483,1.420105,1540,1644,34,31,29,8134.609863,8748.649414,0,0,59.166.0.6,149.171.126.0
UNSW-000484,1.539459,1540,1644,34,31,29,7503.935059,8070.367676,0,0,59.166.0.7,149.171.126.4
UNSW-000485,1.658091,2302,34406,72,31,29,10740.0625,162051.4219,0,0,59.166.0.7,149.171.126.6
UNSW-000486,1.833641,1540,1644,34,31,29,6300.033691,6775.589844,0,0,59.166.0.8,149.171.126.4
UNSW-000487,2.253002,1540,1644,34,31,29,5127.381348,5514.42041,0,0,59.166.0.8,149.171.126.3
UNSW-000488,1.9276,1540,1644,34,31,29,5992.944336,6445.320312,0,0,59.166.0.8,149.171.126.3
UNSW-000489,2.152968,1540,1644,34,31,29,5365.616211,5770.638672,0,0,59.166.0.9,149.171.126.3
UNSW-000490,1.503615,1540,1644,34,31,29,7682.817871,8262.75293,0,0,59.166.0.9,149.171.126.5
UNSW-000491,1.428614,1540,1644,34,31,29,8086.158691,8696.541016,0,0,59.166.0.5,149.171.126.1
UNSW-000492,1.534578,1540,1644,34,31,29,7527.802734,8096.037109,0,0,59.166.0.8,149.171.126.4
UNSW-000493,1.396188,2198,34406,70,31,29,12147.36133,192449.7188,0,0,59.166.0.0,149.171.126.0
UNSW-000494,2.047916,1540,1644,34,31,29,5640.856445,6066.655273,0,0,59.166.0.1,149.171.126.9
UNSW-000495,2.018096,1540,1644,34,31,29,5724.20752,6156.297852,0,0,59.166.0.1,149.171.126.9
UNSW-000496,1.941035,1540,1644,34,31,29,5951.463867,6400.708984,0,0,59.166.0.3,149.171.126.7
UNSW-000497,1.489207,2094,34406,68,31,29,10819.18066,180428.9063,0,0,59.166.0.4,149.171.126.6
UNSW-000498,2.131519,1540,1644,34,31,29,5419.608887,5828.707031,0,0,59.166.0.5,149.171.126.9
